x,z,y
9.54865280663194,0.5755876001664428,25.25136918750012
7.378969166957685,5.495288823237355,42.432886363494745
5.543540525114007,4.41530501373377,21.360857797457488
6.117207462343522,8.877041827582998,40.868665292667174
4.196000624277899,3.5091501255207866,23.94567012370907
2.4773098950115746,1.1706701642760586,13.701533251675036
3.559726786512616,1.4299168205283586,14.15887667721409
7.578461104643691,7.615106317174723,46.116490822549046
0.14393488629755868,6.182180633162611,18.496309525169977
1.1607264050691624,1.0112267612279024,9.643235668715564
0.4600264202175275,0.8410680611499743,9.044735182444473
0.40728802318970136,7.009691314591199,29.415844160446746
8.554605840110073,0.7276300636419353,27.850176261590402
7.036578593800237,8.218600592903563,38.10574850712182
4.741738290873252,7.062422271564962,28.000172542763284
0.9783416065100148,0.8134878064189976,15.785530741769568
4.916158751168323,0.8483771408519192,19.039018984790363
4.734717707805657,9.866395785011754,40.32619008786381
1.7320186991001518,3.742707957561203,27.44792114849653
4.33851649237973,3.706421470668909,25.374670568230478
3.9850473439737346,8.127995672575025,43.25056762599167
6.158500980522165,9.472485773838587,46.07205168961064
6.350936508676438,9.860010638228708,57.58564455644893
0.4530400977204452,7.533781852589416,37.28412996542516
3.746126146264712,3.762595855309158,22.53521911606153
6.258599157142363,0.8350071669866876,24.880074570016568
5.031362585800877,7.771469159274368,41.604012397350594
8.564898411883222,5.58404249735805,45.72508210350234
6.58693631618945,4.242220092469763,26.07591560688767
1.629344270814297,9.06354385094736,38.87957739446287
0.7056874740042984,1.1119748230615134,15.039421851441077
6.424192782063156,4.926251042908591,23.833441260736514
0.26511310541621813,0.11353644767419069,0.04545700947386688
5.8577558127346325,4.6866064199412625,20.57916999649255
9.402302414249576,0.5630327568183735,24.146668926731483
5.75474177875879,1.1881791626807192,23.66173232453955
3.881699262065219,1.1752624677710488,23.80097118792372
6.432882184423532,6.492103021160636,37.712547334427846
4.582528904915167,7.460448792654233,44.68948191564949
5.45616789315935,5.833687650971596,26.512891448159028
9.41464808776525,9.621725484745419,44.17756043299099
3.8610263780077423,3.748705795237041,23.690431647243514
9.611905638239142,2.8571208628186073,34.715501109630644
9.053506419560637,8.685991281894603,49.00151294433462
1.9579113478929644,2.235958385194526,5.286487351170123
0.6936130087516545,9.632225394406113,34.83830200315771
1.0077800137742665,0.12154474689816341,0.8578467657187581
0.18221825651549728,9.69878826707639,37.80916405841036
0.944429607559284,0.43159911950576113,10.016647804120092
6.830067734163569,8.911431136980712,40.69502994763249
0.7118864846022899,5.277011090862999,19.68547165511011
3.189756302937613,9.929647961193004,35.87238888000948
8.448753109694545,0.7379656473539886,23.798007675085195
0.23271935735825866,5.538542844013207,26.85677884926233
8.144684825889358,9.69302535619099,45.43981548867397
2.8185477477339993,5.230978441701488,28.850263398161687
1.1816482762165625,6.293986381352625,23.593967604628794
6.967371653641506,6.957486889846171,35.842839815509805
6.28942846779884,4.545410647677732,30.67993707885809
8.77472013527053,6.275580800840634,36.199971060966085
7.350710438038858,5.843143119231002,34.462603707034816
8.034809303848485,9.01158010490989,42.114969459482396
2.820345725713065,0.4544638034145787,21.82770852625181
1.7743954377972282,2.809631895922303,17.15400432322001
7.506147516408584,9.504114840765588,45.02601201515101
8.06834739267264,8.902637838909163,48.91450785574388
9.905051420006734,4.55656752785713,37.91816517513071
4.126176769114265,6.201325978015367,30.751483474608513
3.720180857927832,2.7738118298113266,23.832630705506773
7.764129607419968,1.881211597237613,29.959432556789302
3.4080354025301784,4.636984049399821,23.07451721520718
9.307573256035647,3.533522280260528,31.33662214962948
8.584127518430119,5.836561118508721,38.302679906628185
4.289940273750183,0.7773463696498484,4.402313832771986
7.508710677914974,9.743948076661665,41.67331027482218
7.545428740846823,9.86210744479603,56.51155115330435
1.031238688359326,6.981617140197452,36.23216736481743
9.025529066795666,5.360963663441204,37.888768926133054
5.052523724478571,3.0952761628632777,27.273660752825805
8.264574661077416,8.137950197069486,47.49925068608098
3.2004960103061175,6.847311725538793,47.337331239504806
8.955232284962005,1.626169393448913,33.38684730744363
3.892016787341631,9.109271844938425,39.4722611520947
0.1083765148029836,8.22537242923169,25.11516811429891
9.053819764192637,9.49799913291924,43.56940532585513
0.9128667678613356,7.2571950838836,29.614636966709583
3.1931363759041487,6.134151959357899,26.006974903460478
9.50061967050805,4.182430362906189,29.4372618817463
9.506071469375561,9.327284833540133,48.761133018158894
5.734378881232861,8.660638895004084,37.042934429405996
6.318372121697992,0.45218670106189407,27.42901252194449
4.4844552197831975,0.26366974497252005,19.16811845923121
2.9321077169806453,3.7646336687804958,22.11825323371969
3.2866454536991596,8.105533307818328,43.289611525303435
6.725184560770384,9.872761293149445,48.455494539227196
7.5237452943768,1.5041689110352818,20.253576315218126
7.915790437258485,5.941307153521351,46.27112272142931
7.896181427945539,3.8089085663102153,34.91363877324502
0.9120610304869037,9.699143978146033,30.735323223779623
4.944203047025814,8.421189231357086,39.200280397704844
